sample_name,value,version
F2-2,0.000590033,1
F2-2,0.000754454,1
F2-2,0.000670458,1
F2-2,0.000936832,1
F2-4,0.000697374,1
F2-4,0.000720647,1
F2-4,0.00081499,1
F2-4,0.000834915,1
F2-4,0.000150942,1
F2-4,0.000635974,1
F2-4,0.00069988,1
F2-4,8.54E-05,1
F2-4,0.000127688,1
F2-4,-3.82E-05,1
F2-4,0.000523342,1
F2-4,0.000339088,1
F2-4,0.00035102,1
F2-4,0.000863998,1
F2-4,0.000514698,1
F2-4,0.0004054,1
F2-4,0.000519386,1
F2-4,0.000431318,1
F2-4,0.001291856,1
F2-4,0.000456344,1
F2-4,0.000380169,1
F2-4,0.000922759,1
F2-4,0.000652109,1
F2-4,0.001028499,1
F2-4,0.001130533,1
F2-4,0.000987265,1
F2-4,0.00078302,1
F2-4,0.000528908,1
F2-4,0.000510877,1
F2-4,0.001148645,1
F2-4,0.001624157,1
F2-4,0.000750994,1
F2-4,0.001077499,1
F2-4,0.000117372,1
F2-4,0.000319295,1
F2-4,0.000184093,1
F2-4,0.001024349,1
F2-4,0.004855969,1
F2-4,0.000728258,1
F2-4,0.00112706,1
F2-4,0.000611652,1
F2-4,0.000625442,1
F2-4,0.000944666,1
F2-4,0.001048364,1
F2-4,0.000527436,1
F2-4,0.000272543,1
F2-4,0.001152276,1
F2-4,0.001121436,1
F2-4,0.00020127,1
F2-4,0.001800753,1
F2-4,0.000549085,1
F2-4,0.0004246,1
F2-4,0.00031838,1
F2-4,0.000122842,1
F2-4,0.002290943,1
F2-4,0.000927382,1
F2-4,0.000554078,1
F2-4,0.000306407,1
F2-4,0.000517422,1
F2-4,0.00025147,1
F2-4,0.000673388,1
F2-4,0.000483468,1
F2-4,0.000563034,1
F2-4,0.000234928,1
F2-4,0.001196485,1
F2-4,0.000400468,1
F2-4,0.000954622,1
F2-4,0.000824966,1
F2-4,0.000364769,1
F2-4,0.000369267,1
F2-4,0.000566816,1
F2-4,0.000580321,1
F2-4,0.001590968,1
F2-4,0.000228682,1
F2-4,0.001458144,1
F2-4,0.000617863,1
F2-4,0.00050021,1
F2-4,0.000495881,1
F2-4,0.000214254,1
F2-4,0.001361634,1
F2-4,0.000987992,1
F2-4,0.001105931,1
F2-4,0.000561626,1
F2-4,0.000656558,1
F2-4,-0.000116545,1
F2-4,0.000407166,1
F2-4,0.000469631,1
F2-4,0.000901756,1
F2-4,0.00071158,1
F2-4,0.000562158,1
F2-4,0.000808471,1
F2-4,0.000315595,1
F2-4,0.001067292,1
F2-4,0.000418041,1
F2-4,0.001492759,1
F2-4,0.0007301,1
F2-4,0.001169296,1
F2-4,0.003979946,1
F2-4,0.001029871,1
F2-4,0.000678968,1
F2-4,0.000705375,1
F2-4,0.000657346,1
F2-4,-0.000215128,1
F2-4,0.002269056,1
F2-4,-6.54E-05,1
F2-4,0.003208821,1
F2-4,0.000687406,1
F2-4,-9.19E-05,1
F2-4,0.000564988,1
F2-4,0.000746331,1
F2-4,0.001732403,1
F3-2,0.000428098,1
F3-2,0.000591909,1
F3-2,0.000156434,1
F3-2,0.000911876,1
F3-2,0.000685846,1
F3-2,0.000142391,1
F3-2,0.001182441,1
F3-2,0.000204157,1
F3-2,0.000180887,1
F3-2,0.000466007,1
F3-2,0.000477761,1
F3-2,0.000578608,1
F3-2,0.000486337,1
F3-2,0.000657122,1
F3-2,0.000261226,1
F3-2,0.000597496,1
F3-2,0.00017827,1
F3-2,0.000487064,1
F3-2,0.000960169,1
F3-2,0.000254508,1
F3-2,0.000503838,1
F3-2,0.000734762,1
F3-2,0.000494601,1
F3-2,0.000760203,1
F3-2,-6.47E-05,1
F3-2,0.000373913,1
F3-2,0.000332589,1
F3-2,0.000493227,1
F3-2,0.001096499,1
F3-2,0.00024798,1
F3-2,0.000845197,1
F3-2,0.000225109,1
F3-2,0.000598837,1
F3-2,0.00031654,1
F3-2,0.001322141,1
F3-2,0.000381418,1
F3-2,0.000351279,1
F3-2,0.00066211,1
F3-2,0.000505511,1
F3-2,0.000281181,1
F3-2,0.000203086,1
F3-2,0.000406531,1
F3-2,0.000827807,1
F3-2,0.00045329,1
F3-2,0.000634067,1
F3-2,0.000675999,1
F3-2,0.000389641,1
F3-2,9.45E-05,1
F3-2,0.000444795,1
F3-2,0.001040991,1
F3-2,-5.94E-05,1
F3-2,-7.97E-05,1
F3-2,0.000897333,1
F3-2,0.000542936,1
F3-2,0.000439917,1
F3-2,0.000631926,1
F3-2,0.000233692,1
F3-2,0.00025573,1
F3-2,0.000283795,1
F3-2,0.000298405,1
F3-2,0.000294891,1
F3-2,0.001163609,1
F3-2,0.000834246,1
F3-2,-0.000348621,1
F3-2,0.000311825,1
F3-2,0.000588332,1
F3-2,0.001063886,1
F3-2,-2.02E-05,1
F3-2,0.000338721,1
F3-2,0.000824646,1
F3-2,0.000218403,1
F3-2,0.000323326,1
F3-2,0.000123435,1
F3-2,0.000406273,1
F3-2,-3.80E-05,1
F3-2,7.84E-05,1
F3-2,0.000352492,1
F3-2,0.00132453,1
F3-2,0.000409167,1
F3-2,0.000530891,1
F3-2,0.000544397,1
F3-2,0.000914844,1
F3-2,0.000184438,1
F3-2,0.000608402,1
F3-2,0.001186507,1
F3-2,0.000692931,1
F3-2,0.000119332,1
F3-2,0.000231759,1
F3-2,0.000557316,1
F3-2,0.000230051,1
F3-2,0.000569628,1
F3-2,0.000770223,1
F3-2,0.000490791,1
F3-2,0.000564754,1
F3-2,0.000790167,1
F3-2,0.000452431,1
F3-2,0.000152336,1
F3-2,0.000201285,1
F3-2,0.00065462,1
F3-2,0.000827055,1
F3-2,7.20E-05,1
F3-2,0.00102374,1
F3-2,0.00039548,1
F3-2,0.000714292,1
F3-2,0.000946558,1
F3-2,-0.000105643,1
F3-2,0.000495897,1
F3-2,0.000625575,1
F3-2,-5.52E-05,1
F3-2,0.000950703,1
F3-2,0.000589143,1
F3-2,0.000876626,1
F3-2,0.00055277,1
F3-2,0.000844594,1
F3-2,0.00034592,1
F3-2,0.000233375,1
F3-2,0.000547885,1
F3-2,0.000723538,1
F3-2,0.00030679,1
F3-2,0.001029398,1
F3-2,0.00034169,1
F3-2,0.000538476,1
F3-2,0.000914436,1
F3-2,0.000631876,1
F3-2,0.000371906,1
F3-2,0.000727587,1
F3-2,0.000502476,1
F3-2,0.000568198,1
F3-2,0.000259647,1
F3-2,0.000313955,1
F3-2,0.000425302,1
F3-2,0.000831552,1
F3-2,0.000468994,1
F3-2,0.000625702,1
F3-2,0.000311507,1
F3-2,0.000724338,1
F3-2,-0.000362323,1
F3-2,0.000854147,1
F3-2,9.78E-06,1
F3-2,0.00075742,1
F3-2,0.000729887,1
F3-2,0.000666898,1
F3-2,0.000874705,1
F3-2,0.000665387,1
F3-2,0.000400211,1
F3-2,0.000649717,1
F3-2,-0.000118457,1
F3-2,0.00046819,1
F3-2,0.00114924,1
F3-2,0.001235907,1
F3-2,0.000201572,1
F3-2,0.001048896,1
F3-2,0.000705002,1
F3-2,0.000315516,1
F3-2,0.000652441,1
F3-2,0.000884764,1
F3-2,0.00033511,1
F3-2,0.000347301,1
F3-2,0.00090217,1
F3-2,0.000891819,1
F3-2,0.00048234,1
F3-2,0.000858118,1
F3-2,0.000424127,1
F3-2,4.48E-05,1
F3-2,0.000380394,1
F3-2,0.000636798,1
F3-2,0.000610261,1
F3-2,0.000339615,1
F3-2,0.000801583,1
F3-2,0.000433235,1
F3-2,0.00041549,1
F3-2,0.000809516,1
F3-2,0.000880618,1
F3-2,0.00029817,1
F3-2,0.000177965,1
F3-2,0.000531668,1
F3-2,0.00015222,1
F3-2,0.000542236,1
F3-2,0.000463564,1
F3-2,0.000612426,1
F3-2,0.000693227,1
F3-2,0.000665975,1
F3-2,0.000777368,1
F3-2,0.000302997,1
F3-2,-3.64E-05,1
F3-2,0.000243836,1
F3-2,0.000396736,1
F3-2,0.000560182,1
F3-2,0.000760484,1
F3-2,0.000491852,1
F3-2,0.000927482,1
F3-2,0.000622616,1
F3-2,0.00040124,1
F3-2,0.000672358,1
F3-2,0.000293688,1
F3-2,0.000282685,1
F3-2,0.000455394,1
F3-2,0.001955419,1
F3-2,0.000600562,1
F3-2,0.000523364,1
F3-2,0.000948896,1
F3-4,5.62E-05,1
F3-4,0.000193519,1
F3-4,0.00084326,1
F3-4,-0.000122872,1
F3-4,0.000232569,1
F3-4,6.66E-05,1
F3-4,0.000130721,1
F3-4,0.000511577,1
F3-4,0.000450121,1
F3-4,0.000147029,1
F3-4,0.000319399,1
F3-4,0.000135724,1
F3-4,-5.31E-05,1
F3-4,0.000787097,1
F3-4,0.001411511,1
F3-4,0.000630636,1
F3-4,0.000787844,1
F3-4,0.001250684,1
F3-4,0.001219286,1
F3-4,-8.14E-05,1
F3-4,0.000544187,1
F3-4,0.00122397,1
F3-4,0.000745132,1
F3-4,0.000570156,1
F3-4,0.001165256,1
F3-4,8.38E-05,1
F3-4,6.82E-05,1
F3-4,0.000710982,1
F3-4,0.000623457,1
F3-4,0.000991492,1
F3-4,0.001420196,1
F3-4,0.001452904,1
F3-4,0.000957946,1
F3-4,0.000765799,1
F3-4,0.001645474,1
F3-4,0.001011459,1
F3-4,0.000850683,1
F3-4,0.000364457,1
F3-4,0.000774113,1
F3-4,0.00105787,1
F3-4,0.000606453,1
F3-4,0.00078293,1
F3-4,0.003551816,1
F3-4,0.005332442,1
F3-4,0.001193869,1
F3-4,0.00134232,1
F3-4,0.001703973,1
F3-4,0.001377965,1
F3-4,0.002165335,1
F3-4,0.000869407,1
F3-4,0.001125783,1
F3-4,0.000760002,1
F3-4,0.000127035,1
F3-4,0.000274409,1
F3-4,0.000872354,1
F3-4,0.00047324,1
F3-4,0.000231566,1
F3-4,0.000197346,1
F3-4,0.00060804,1
F3-4,0.000375387,1
F3-4,0.000138979,1
F3-4,0.000250264,1
F3-4,0.000385582,1
F3-4,0.000117578,1
F3-4,0.001111189,1
F3-4,0.000590572,1
F3-4,0.000472362,1
F3-4,0.000465017,1
F3-4,0.000894362,1
F3-4,0.000370375,1
F3-4,-1.62E-05,1
F3-4,0.000616629,1
F3-4,0.000117095,1
F3-4,4.25E-05,1
F3-4,0.000542037,1
F3-4,0.000287625,1
F3-4,0.000757452,1
F3-4,0.000918659,1
F3-4,0.002062648,1
F3-4,0.001043559,1
F3-4,0.000351778,1
F3-4,0.000387855,1
F3-4,0.001613989,1
F3-4,0.000641803,1
F3-4,0.000855838,1
F3-4,0.000739967,1
F3-4,0.000213331,1
F3-4,0.000683963,1
F3-4,0.000709317,1
F3-4,0.000645547,1
F3-4,0.000398743,1
F3-4,0.000386812,1
F3-4,0.000667804,1
F3-4,0.001062675,1
F3-4,0.001032872,1
F3-4,0.001147364,1
F4-1,0.000607393,1
F4-1,0.000186858,1
F4-1,6.24E-05,1
F4-1,-6.81E-05,1
F4-1,0.000251135,1
F4-1,8.82E-05,1
F4-1,6.06E-08,1
F4-1,0.000537834,1
F4-1,0.000147085,1
F4-1,0.000252095,1
F4-1,0.000355573,1
F4-1,0.000417343,1
F4-1,0.000542836,1
F4-1,0.000219663,1
F4-1,-7.41E-05,1
F4-1,0.000851545,1
F4-1,-2.93E-07,1
F4-1,0.000162313,1
F4-1,0.000573875,1
F4-1,0.000435935,1
F4-1,0.000346176,1
F4-1,-1.48E-05,1
F4-1,0.000129009,1
F4-1,0.000776912,1
F4-1,0.000791207,1
F4-1,0.00042601,1
F4-1,0.000363847,1
F4-1,0.000302618,1
F4-1,-4.08E-05,1
F4-1,0.000311846,1
F4-1,0.000317824,1
F4-1,0.000188934,1
F4-1,0.000277888,1
F4-1,0.000241677,1
F4-1,0.001386517,1
F4-1,4.22E-05,1
F4-1,0.000139382,1
F4-1,0.000470971,1
F4-1,-4.36E-05,1
F4-1,0.000355702,1
F4-1,0.000995615,1
F4-1,0.000200657,1
F4-2,0.00019081,1
F4-2,0.000315743,1
F4-2,0.000373207,1
F4-2,8.87E-05,1
F4-2,0.000578556,1
F4-2,-2.93E-05,1
F4-2,0.000345258,1
F4-2,0.000456386,1
F4-2,-2.47E-05,1
F4-2,0.000581141,1
F4-2,0.000393312,1
F4-2,0.000292577,1
F4-2,0.000122678,1
F4-2,0.000441276,1
F4-2,0.000179937,1
F4-2,0.000623136,1
F4-2,0.00014008,1
F4-2,-0.000153351,1
F4-2,0.0003398,1
F4-2,0.000547706,1
F4-2,-0.000104312,1
F4-2,0.000240431,1
F4-2,-0.000384652,1
F4-2,0.000135866,1
F4-2,0.000607283,1
F4-2,0.00027006,1
F4-2,-0.000285037,1
F4-2,7.18E-05,1
F4-2,0.000154468,1
F4-2,0.000330537,1
F4-2,0.000273123,1
F4-2,0.000336,1
F4-2,0.000628669,1
F4-2,-9.55E-05,1
F4-2,0.000901167,1
F4-2,0.000194551,1
F4-2,0.000150387,1
F4-2,0.000256783,1
F4-2,0.0006172,1
F4-2,0.000335489,1
F4-2,0.000416208,1
F4-2,0.00016118,1
F4-2,0.000523663,1
F4-2,-0.000222198,1
F4-2,0.000329874,1
F4-2,0.000317013,1
F4-2,0.000551801,1
F4-2,0.000161914,1
F4-2,0.000127304,1
F4-2,0.000602669,1
F4-2,0.000960325,1
F4-2,0.000890917,1
F4-2,0.000689238,1
F4-2,0.000221846,1
F4-2,0.001097391,1
F4-2,-1.62E-05,1
F4-2,0.000133757,1
F4-2,0.000267314,1
F4-2,0.000252419,1
F4-2,0.000587858,1
F4-2,7.53E-05,1
F4-2,-2.43E-06,1
F4-2,0.00020753,1
F4-2,0.000241718,1
F4-2,0.000301897,1
F4-2,0.000200605,1
F4-2,0.000149229,1
F4-2,0.000854053,1
F4-2,0.000255054,1
F4-2,0.000256036,1
F4-2,0.000594832,1
F4-2,3.94E-05,1
F4-2,0.000237365,1
F4-2,0.000659367,1
F4-2,0.0002908,1
F4-2,0.00072865,1
F4-2,-1.53E-05,1
F4-2,9.23E-05,1
F4-2,0.00029068,1
F4-2,-0.00017615,1
F4-2,0.000631744,1
F4-2,4.75E-05,1
F4-2,0.000769911,1
F4-2,0.00074647,1
F4-2,5.19E-05,1
F4-2,0.000667543,1
F4-2,0.000925603,1
F4-2,0.000250905,1
F4-2,4.85E-05,1
F4-2,0.000811756,1
F4-2,0.000771038,1
F4-2,0.00072794,1
F4-2,0.000515005,1
F4-2,0.000346231,1
F4-2,-9.45E-05,1
F4-2,0.001195231,1
F4-2,0.001137764,1
F4-2,0.000114331,1
F4-2,0.003304407,1
F4-2,0.000926148,1
F4-2,0.000610687,1
F4-2,0.001408565,1
F4-2,-9.75E-05,1
F4-2,0.000624611,1
F4-2,-4.15E-05,1
F4-2,0.000113866,1
F4-2,0.000295268,1
F4-2,0.000455035,1
F4-2,0.000532234,1
F4-2,0.000478131,1
F4-2,0.000379079,1
F4-2,0.000162012,1
F4-2,3.61E-05,1
F4-2,0.000602717,1
F4-2,0.000775973,1
F4-2,-7.68E-05,1
F4-2,0.000219479,1
F4-2,0.000372708,1
F4-2,0.000326733,1
F4-2,0.000490787,1
F4-2,6.74E-05,1
F4-2,0.000163966,1
F4-2,0.000284563,1
F4-2,0.000995317,1
F4-2,0.000524475,1
F4-2,0.000160829,1
F4-2,0.00039827,1
F4-2,0.000348058,1
F4-2,0.000933687,1
F4-2,0.000404647,1
F4-2,0.000584592,1
F4-2,0.000101342,1
F4-2,5.75E-05,1
F4-2,0.000654651,1
F4-2,-6.02E-05,1
F4-2,0.000567709,1
F4-2,0.000241451,1
F4-2,0.000875032,1
F4-2,0.001451116,1
F4-2,0.00011856,1
F4-2,0.000420813,1
F4-2,0.000848776,1
F4-2,0.000571642,1
F4-3,-0.000250204,1
F4-3,0.000201765,1
F4-3,0.000838479,1
F4-3,9.44E-06,1
F4-3,0.000377482,1
F4-3,0.000391219,1
F4-3,0.000281757,1
F4-3,0.000792624,1
F4-3,9.02E-05,1
F4-3,0.000144682,1
F4-3,0.000437768,1
F4-3,0.000787046,1
F4-3,0.000753431,1
F4-3,0.000698669,1
F4-3,0.000301853,1
F4-3,0.000144443,1
F4-3,0.000426911,1
F4-3,0.000353776,1
F4-3,0.000944936,1
F5-1,0.001157273,1
F5-1,0.00488539,1
F5-1,0.005305451,1
F5-1,0.004607658,1
F5-1,0.002937159,1
F5-1,0.006086246,1
F5-1,0.003417096,1
F5-1,0.006825802,1
F5-1,0.006789138,1
F5-1,0.003003689,1
F5-1,0.004912072,1
F5-1,0.004093278,1
F5-1,0.004028911,1
F5-1,0.006699053,1
F5-1,0.003250996,1
F5-1,0.000351796,1
F5-1,0.003554074,1
F5-1,0.001088886,1
F5-1,0.004743381,1
F5-1,0.003528079,1
F5-1,0.002992008,1
F5-1,0.006106357,1
F5-1,0.005211299,1
F5-1,0.005509549,1
F5-1,0.005174676,1
F5-1,0.0043258,1
F5-1,0.007762133,1
F5-1,0.000706227,1
F5-1,0.006585322,1
F5-1,0.010177149,1
F5-1,0.01353366,1
F5-1,0.012535147,1
F5-1,0.005988278,1
F5-1,0.007885086,1
F5-1,0.008242474,1
F5-1,0.006233969,1
F5-1,0.00721552,1
F5-1,0.001858244,1
F5-1,0.00106608,1
F5-1,0.000465481,1
F5-1,0.001575498,1
F5-1,0.017245195,1
F5-1,0.000451802,1
F5-1,0.000286235,1
F5-1,0.000199382,1
F5-1,0.000397435,1
F5-1,0.000672289,1
F5-1,0.000226648,1
F5-1,0.000765996,1
F5-1,0.001609481,1
F5-1,0.001011487,1
F5-1,0.000189132,1
F5-1,0.000522448,1
F5-1,0.000769634,1
F5-1,0.000275294,1
F5-1,0.001236107,1
F5-1,0.000839488,1
F5-1,0.000252186,1
F5-1,0.000277429,1
F5-1,0.004045558,1
F5-1,0.00379398,1
F5-1,0.000375526,1
F5-1,-0.000247535,1
F5-1,0.000624985,1
F5-1,0.000678445,1
F5-1,0.000396728,1
F5-1,0.001293882,1
F5-1,0.000449955,1
F5-1,0.000175666,1
F5-1,0.000539572,1
F5-1,0.000299903,1
F5-1,0.000169321,1
F5-1,0.000687241,1
F5-1,0.000165007,1
F5-1,0.00066173,1
F5-1,0.000297501,1
F5-1,0.000218289,1
F5-1,0.000356061,1
F5-1,0.000166239,1
F5-1,0.00053916,1
F5-1,0.000669399,1
F5-1,0.000344205,1
F5-1,0.000101579,1
F5-1,0.000262393,1
F5-2,0.00042613,1
F5-2,0.000500913,1
F5-2,0.000468551,1
F5-2,0.000649066,1
F5-2,0.001547724,1
F5-2,0.000456217,1
F5-2,0.000566217,1
F5-2,0.000536304,1
F5-2,0.00041112,1
F5-2,0.000267443,1
F5-2,0.000481981,1
F5-2,0.000692408,1
F5-2,0.000326758,1
F5-2,0.00049585,1
F5-2,-0.000132884,1
F5-2,4.79E-05,1
F5-2,0.00045722,1
F5-2,0.001031524,1
F5-2,0.000176258,1
F5-2,4.49E-05,1
F5-2,0.000258806,1
F5-2,0.000579452,1
F5-2,-0.000144629,1
F5-2,0.000151985,1
F5-2,0.000484877,1
F5-2,0.000605644,1
F5-2,0.000151155,1
F5-2,0.000231748,1
F5-2,0.000378354,1
F5-2,0.000525278,1
F5-2,0.000816359,1
F5-2,0.000228794,1
F5-2,0.000757913,1
F5-2,0.000702969,1
F5-2,0.000486107,1
F5-2,0.000397401,1
F5-2,0.000418114,1
F5-2,0.00021435,1
F5-2,0.000346983,1
F5-2,0.000404208,1
F5-2,0.000835012,1
F5-2,0.000224646,1
F5-2,0.000697345,1
F5-2,0.000315533,1
F5-2,0.000592378,1
F5-2,0.000292072,1
F5-2,0.000707957,1
F5-2,0.000727171,1
F5-2,0.001378233,1
F5-2,0.000628386,1
F5-2,0.000962186,1
F5-2,0.000323257,1
F5-2,0.000408078,1
F5-2,0.001128566,1
F5-2,0.000579027,1
F5-2,0.000636926,1
F5-2,0.000756725,1
F5-2,0.000777673,1
F5-2,0.000172654,1
F5-2,0.000963281,1
F5-2,0.000423105,1
F5-2,0.000601953,1
F5-2,0.000724475,1
F5-2,0.000737008,1
F5-2,0.00131478,1
F5-2,0.000440652,1
F5-2,0.000435612,1
F5-2,0.000568212,1
F5-2,0.00026773,1
F5-2,0.000473608,1
F5-2,0.000615109,1
F5-2,0.00050549,1
F5-2,0.001107252,1
F5-2,0.00035684,1
F5-2,0.000391984,1
F5-2,0.00049494,1
F5-2,0.000867156,1
F5-2,0.000646033,1
F5-2,0.000125837,1
F5-2,0.000504406,1
F5-2,0.00039263,1
F5-2,0.000639391,1
F5-2,0.000364729,1
F5-2,0.00048935,1
F5-2,0.000301296,1
F5-2,0.00058721,1
F5-2,0.000169376,1
F5-2,0.00036525,1
F5-2,0.000412966,1
F5-2,0.000488227,1
F5-2,0.000513857,1
F5-2,0.000279336,1
F5-2,0.000892207,1
F5-2,0.000599254,1
F5-2,0.000597059,1
F5-2,0.000301159,1
F5-2,0.00016387,1
F5-2,0.00068137,1
F5-2,0.000866865,1
F5-2,0.000206139,1
F5-2,0.000373674,1
F5-2,0.000474917,1
F5-2,0.000741009,1
F5-2,0.000500665,1
F5-2,0.000134706,1
F5-2,0.000610836,1
F5-2,0.000456289,1
F5-2,-1.61E-05,1
F5-2,0.000314705,1
F5-2,0.000134034,1
F5-2,8.81E-05,1
F5-2,0.001154777,1
F5-2,0.000381518,1
F5-2,0.000768835,1
F5-2,0.000287848,1
F5-2,0.001132054,1
F5-2,0.000785964,1
F5-2,0.000472083,1
F5-2,0.000354781,1
F5-2,0.000570205,1
F5-2,4.77E-05,1
F5-2,0.00016336,1
F5-2,0.0005831,1
F5-2,0.000379679,1
F5-2,0.000297504,1
F5-2,0.000155902,1
F5-2,0.000155475,1
F5-2,0.000208849,1
F5-2,0.000580537,1
F5-2,5.22E-05,1
F5-2,0.000344528,1
F5-2,0.000783411,1
F5-2,0.000893837,1
F5-2,0.000226915,1
F5-2,0.000728584,1
F5-2,0.000810759,1
F5-2,-4.47E-05,1
F5-2,0.000227407,1
F5-2,0.000621475,1
F5-2,0.0003979,1
F5-2,0.000830426,1
F5-2,5.92E-06,1
F5-2,0.00101854,1
F5-2,0.000365449,1
F5-2,0.000164541,1
F5-2,0.000265557,1
F5-2,0.000462879,1
F5-2,0.001220124,1
F5-2,0.000458166,1
F5-2,0.00065903,1
F5-3,0.000974043,1
F5-3,0.000392811,1
F5-3,0.000541814,1
F5-3,0.000729754,1
F5-3,0.001025967,1
F5-3,0.000625247,1
F5-3,0.000533849,1
F5-3,0.001649721,1
F5-3,0.000943994,1
F5-3,0.000299857,1
F5-3,0.001128476,1
F5-3,0.000780489,1
F5-3,0.000329946,1
F5-3,0.000228328,1
F5-3,0.000444284,1
F5-3,-7.89E-05,1
F5-3,0.000710582,1
F5-3,4.16E-05,1
F5-3,0.00106697,1
F5-3,0.000454183,1
F5-3,0.001709107,1
F5-3,0.000167011,1
F5-3,0.000481927,1
F5-3,0.000429966,1
F5-3,0.000237566,1
F5-3,0.000360509,1
F5-3,0.000969124,1
F5-3,0.000852218,1
F5-3,7.60E-05,1
F5-3,0.000858833,1
F5-3,0.002788153,1
F5-3,0.001035351,1
F5-3,0.000459769,1
F5-3,0.000294449,1
F5-3,0.000374621,1
F5-3,6.09E-05,1
F5-3,0.000429388,1
F5-3,0.000769565,1
F5-3,0.000365373,1
F5-3,0.000588686,1
F5-3,0.001113977,1
